user_id,statuses_count,followers_count,following_count,favourites_count,listed_count,default_profile,verified,tweet_freq,follower_growth_rate,following_growth_rate,listed_growth_rate,followers_following_ratio,screen_name_length ,digits_in_screen_name,name_length,digits_in_name,description_length
1255,0.334857712068926,0.6174358690268398,0.6452496665833322,0.2515326951214426,0.0005729266313535,8.951978614899377e-06,0.0,0.0558096186781543,0.1029059781711399,0.107541611097222,9.548777189226e-05,8.566099266455413e-06,8.951978614899376e-05,8.951978614899377e-06,0.0002327514439873,0.0,0.0001253277006085
1265,0.6807560841523168,0.1893078613388579,0.0780872540621968,0.6832634730442222,0.0046565793706814,0.0001790992065646,0.0,0.1134593473587194,0.0315513102231429,0.0130145423436994,0.0007760965617802,0.0004341923425203,0.0019700912722113,0.0,0.0019700912722113,0.0,0.0274021786043947
1305,0.6544756655667195,0.7474629196963182,0.0553026496261081,0.0003283448239039,0.0003752512273188,9.381280682970004e-06,0.0,0.0654475665566719,0.0747462919696318,0.0055302649626108,3.752512273188002e-05,0.0001267960847661,8.443152614673006e-05,0.0,0.0002626758591231,0.0,0.0010413221558096
617,0.5116386724749472,0.8501647000704304,0.0010722937266529,4.8301519218600464e-05,0.0009756906882157,0.0,9.660303843720092e-06,0.0639548340593684,0.1062705875088038,0.0001340367158316,0.0001219613360269,0.0076591414420759,0.0001062633422809,0.0,0.0001255839499683,0.0,0.0011688967650901
948,0.0273655585822475,0.9820806426128564,6.617764358288079e-06,2.205921452762693e-06,0.0006562616321969,0.0,1.1029607263813464e-06,0.0024877780529315,0.0892800584193505,6.016149416625525e-07,5.966014838153647e-05,0.1636801071021427,9.926646537432115e-06,0.0,2.205921452762693e-05,0.0,8.603093665774502e-05
1092,0.987031221364915,0.0817886603284638,0.0851796505772306,0.0766262572631771,0.0023787543536125,0.0,0.0,0.0759254785665319,0.0062914354098818,0.0065522808136331,0.000182981104124,4.859694612505281e-05,0.0003542825633039,0.0,0.0005567297423348,0.0,0.0080472753664763
542,0.0823146873319618,0.0033846499725313,0.1107457471012249,0.9841208260132076,0.0,0.0001353859989012,0.0,0.0091460763702179,0.0003760722191701,0.0123050830112472,0.0,4.137713902850021e-06,0.0017600179857162,0.0,0.0020307899835187,0.0001353859989012,0.0159755478703478
854,0.9902165655637026,0.0751427332120562,0.0067793583198125,0.0747124823409874,0.0001860544307324,1.1628401920776262e-05,0.0,0.0900196877785184,0.0068311575647323,0.0006163053018011,1.6914039157492747e-05,0.0001288897653723,0.0001279124211285,0.0,0.0001395408230493,0.0,0.0
561,0.471890268583706,0.1073779593397698,0.0873053483939454,0.8667479517051646,0.0003415496626907,2.6273050976209897e-05,0.0,0.0393241890486421,0.0089481632783141,0.0072754456994954,2.8462471890894056e-05,3.231355983742697e-05,0.0003678227136669,7.88191529286297e-05,0.0011822872939294,0.0,0.0041511420542411
1145,0.4694318642805173,0.7874683224148912,0.0398173827304317,0.3618188256808793,0.0001675345696932,5.584485656442034e-05,0.0,0.0782386440467529,0.1312447204024818,0.0066362304550719,2.792242828221017e-05,0.0011044436499507,0.0008376728484663,0.0,0.0003909139959509,0.0,0.0
366,0.6546702636742081,0.0145495145108719,0.027246570940784,0.6086482582253625,0.0,1.929643834333151e-05,0.0,0.327335131837104,0.0072747572554359,0.013623285470392,0.0,1.030418874707646e-05,0.0002122608217766,0.0,0.0002315572601199,0.0,0.0
184,0.948679796769374,0.0024591610571224,1.4836567463785524e-05,1.4836567463785524e-05,2.2254851195678287e-05,3.709141865946381e-06,0.0,0.3162265989231246,0.0008197203523741,4.945522487928508e-06,7.418283731892762e-06,0.0006147902642806,2.9673134927571047e-05,0.0,2.5963993061624667e-05,0.0,0.0005304072868303
1370,0.7298264956705892,0.107217804882342,0.0126287593330871,0.654705279694976,0.0,3.618555682833008e-05,0.0,0.1216377492784315,0.017869634147057,0.0021047932221811,0.0,0.000307214340637,0.0002894844546266,7.237111365666015e-05,0.0003618555682833,0.0,0.0057173179788761
529,0.4628712452291175,0.6238174767619202,6.81715581061471e-06,0.0020246952757525,0.0003681264137731,6.81715581061471e-06,0.0,0.0514301383587908,0.0693130529735466,7.574617567349677e-07,4.0902934863688255e-05,0.6238174767619202,8.180586972737651e-05,0.0,7.49887139167618e-05,0.0,0.0002522347649927
833,0.9737085768281633,0.1506006293415215,0.1429805423003222,0.0130234214885952,0.000969829259789,0.0001385470371127,0.0,0.088518961529833,0.0136909663037746,0.0129982311182111,8.81662963444552e-05,0.0001459308423851,0.0011083762969017,0.0001385470371127,0.0020782055566907,0.0,0.019950773344231
135,0.2250209620986974,0.8787205031850849,1.4116747935928322e-05,0.0005693755000824,0.000517614090984,4.7055826453094406e-06,0.0,0.0750069873662324,0.2929068343950282,4.7055826453094406e-06,0.000172538030328,0.2929068343950282,4.7055826453094406e-05,0.0,7.05837396796416e-05,0.0,0.0005505531695012
2,0.9516235785846168,0.0274881043916313,0.0316234829284254,0.1839027161068431,0.0,0.0002432575609878,0.0,0.2379058946461542,0.0068720260979078,0.0079058707321063,0.0,0.0002114469568587,0.0029190907318546,0.0007297726829636,0.0021893180488909,0.0,0.0
356,0.2567417202840652,0.0673291417579796,0.1015782218450984,0.8480754683564949,6.319018466258066e-05,3.159509233129033e-05,0.0,0.1283708601420326,0.0336645708789898,0.0507891109225492,3.159509233129033e-05,2.094219028241981e-05,0.0003475460156441,0.0002527607386503,9.478527699387098e-05,0.0,0.0004739263849693
30,0.0177130116572201,0.9698701452529468,0.0,0.0146194037768901,0.0007824300086437,6.018692374182849e-06,0.0,0.004428252914305,0.2424675363132367,0.0,0.0001956075021609,0.0,7.222430849019418e-05,0.0,0.0001625046941029,0.0,0.0005176075441797
1210,0.2103571663614455,0.8756943634615726,0.1094560151192661,0.4086450382800822,0.0028670354615101,4.624250744371192e-05,0.0,0.0210357166361445,0.0875694363461572,0.0109456015119266,0.000286703546151,0.0003699595958857,0.0003699400595496,0.0001849700297748,0.0013410327158676,0.0,0.0051791608336957
929,0.921200728559451,0.3771010263009688,0.0156868189985296,0.0268836719151903,0.0009260555043854,2.8062288011680965e-05,0.0,0.0837455207781319,0.0342819114819062,0.0014260744544117,8.418686403504289e-05,0.0006745993314865,0.0002525605921051,0.0,0.0005051211842102,0.0,0.0041251563377171
896,0.9896927502844284,0.0221057746338088,0.0014089032658894,0.004169035394971,4.1196001926591255e-05,0.0,0.0,0.1413846786120612,0.0031579678048298,0.000201271895127,5.88514313237018e-06,0.0001292735358702,4.9435202311909504e-05,0.0,0.0001483056069357,0.0,0.0004366776204218
883,0.0063355513451413,0.9958577952873756,0.0001275596341531,0.005089226582815,0.0003391743535483,0.0,2.685465982172474e-07,0.0005759592131946,0.0905325268443068,1.1596330377562954e-05,3.083403214076213e-05,0.0020965427269207,1.6112795893034844e-06,0.0,1.3427329910862369e-06,0.0,6.17657175899669e-06
605,0.0442941053473894,0.7051845530264028,4.147388141141338e-06,0.0001576007493633,0.0003317910512913,0.0,4.147388141141338e-06,0.0036911754456157,0.0587653794188669,3.4561567842844466e-07,2.7649254274275588e-05,0.7051845530264028,4.9768657693696056e-05,4.147388141141338e-06,0.0001410111967988,4.147388141141338e-06,0.0006096660567477
1298,0.4143293275306571,0.0208660060868217,0.0178404352042325,0.8947343410029165,6.955335362273915e-05,0.0,0.0,0.0690548879217761,0.0034776676811369,0.002973405867372,1.159222560378986e-05,4.067447580277143e-05,0.0004173201217364,0.0,0.0002434367376795,0.0,0.0008694169202842
783,0.98754414313781,0.1286024058837802,0.0002085239482195,0.0023127201529807,0.0003854533588301,6.318907521805238e-06,6.318907521805238e-06,0.0897767402852554,0.0116911278076163,1.895672256541572e-05,3.5041214439101776e-05,0.0038970426025387,9.478361282707856e-05,0.0,0.0001200592429142,0.0,0.0008025012552692
505,0.9826933567076678,0.0077830511243727,0.0186261052549092,0.1473457969272285,3.326090224090939e-05,3.326090224090939e-05,0.0,0.1091881507452964,0.0008647834582636,0.0020695672505454,3.6956558045454873e-06,1.3898305579237136e-05,0.0002660872179272,0.0,0.0005321744358545,0.0,0.0
1169,0.7631880654804546,0.0669353467265644,0.0766315885420948,0.6302557180094738,0.0,0.0003127819940493,0.0,0.0763188065480454,0.0066935346726564,0.0076631588542094,0.0,0.0002732054968431,0.003440601934543,0.0,0.0053172938988392,0.0,0.0053172938988392
989,0.6047293734046919,0.3185090455398467,0.0987815854294542,0.717466252066562,0.0010945328025424,0.0002736332006356,0.0,0.0549753975822447,0.0289553677763497,0.0089801441299503,9.95029820493117e-05,0.0008822965250411,0.0030099652069916,0.0002736332006356,0.0024626988057204,0.0,0.0112189612260598
1117,0.1535315969648859,0.9851484772656196,7.706188921721608e-05,0.0002085204061171,0.0007294093257458,0.0,4.1209566426318763e-07,0.0118101228434527,0.0757806520973553,5.927837632093545e-06,5.610840967275709e-05,0.0052681736752172,4.945147971158252e-06,0.0,5.7693392996846266e-06,0.0,4.038537509779239e-05
1150,0.7064224821946418,0.6129032908554037,0.0011785657383646,0.3455358317262209,0.0031428419689725,0.0,9.82138115303908e-06,0.0543401909380493,0.0471464069888772,9.065890295112996e-05,0.0002417570745363,0.005107527423795,8.839243037735171e-05,0.0,0.0001276779549895,0.0,0.0015026713164149
24,0.3810623986166419,0.0528641477849676,0.128489248088463,0.9086025400541318,0.0,0.0003671121373956,0.0,0.0381062398616641,0.0052864147784967,0.0128489248088463,0.0,0.0001510404222427,0.0033040092365604,0.0007342242747912,0.0040382335113516,0.0,0.0
1526,0.956694699759949,0.083412040975855,0.0462611461298713,0.2563885004179829,0.0001183149517388,5.915747586940075e-05,0.0,0.0956694699759949,0.0083412040975855,0.0046261146129871,1.1831495173880151e-05,0.0001066650140356,0.0005324172828246,0.0,0.0010056770897798,0.0,0.0004732598069552
1479,0.0153655808208915,0.9949185297350944,0.0,0.0001212178985554,0.0,0.0,0.0,0.0015365580820891,0.0994918529735094,0.0,0.0,0.0,8.081193237031419e-06,0.0,2.424357971109425e-05,1.6162386474062838e-06,0.0001131367053184
613,0.3906107691453835,0.3437573090003798,0.0750109849146862,0.8415649937949804,0.0005164623031856,2.065849212742667e-05,0.0,0.0488263461431729,0.0429696636250474,0.0093763731143357,6.455778789820835e-05,9.467290250630124e-05,0.0003098773819114,4.131698425485334e-05,0.0003305358740388,0.0,0.0033053587403882
491,0.1884519346952332,0.0420218722304979,0.0119940971346158,0.974873409940079,0.0002041548448445,1.7012903737043716e-05,0.0,0.0209391038550259,0.0046690969144997,0.0013326774594017,2.268387164939162e-05,5.960549252552904e-05,0.0001701290373704,1.7012903737043716e-05,0.0002551935560556,0.0,0.0016672645662302
1442,0.2211273059794531,0.2425139469159733,0.0815860746837624,0.920417658082834,0.0005280652083091,0.0001320163020772,0.0,0.0442254611958906,0.0485027893831946,0.0163172149367524,0.0001056130416618,0.0003924173898316,0.0010561304166182,0.0,0.0013201630207728,0.0,0.0
1030,0.1026235089394635,0.9609326010561232,0.0046465321488105,0.2405318392991094,0.0016480196565816,0.0,2.3244282885495696e-06,0.0093294099035875,0.0873575091869203,0.0004224120135282,0.0001498199687801,0.0004807066538549,1.859542630839656e-05,4.648856577099139e-06,4.183970919389225e-05,0.0,0.0003579619564366
519,0.5337197708664502,0.8382538929478316,0.0004255052704783,0.0001021212649148,0.0002978536893348,8.510105409567737e-06,0.0,0.0593021967629389,0.0931393214386479,4.727836338648742e-05,3.30948543705412e-05,0.0167650778589566,6.80808432765419e-05,0.0,0.0001276515811435,0.0,0.0007488892760419
68,0.9003901998493299,0.27100891151771,0.0348366026751819,0.2362500113020267,6.906885288759735e-05,8.633606610949669e-06,0.0,0.2250975499623324,0.0677522278794275,0.0087091506687954,1.7267213221899337e-05,6.716453817043619e-05,6.906885288759735e-05,2.5900819832849004e-05,9.496967272044634e-05,0.0,0.0006906885288759
1284,0.7357425800767157,0.4069416625056219,0.360999616488839,0.3684140945036139,0.0004157651223238,2.309806235132376e-05,0.0,0.1226237633461192,0.0678236104176036,0.0601666027481398,6.929418705397127e-05,2.6037600774561523e-05,0.0001847844988105,6.929418705397127e-05,0.0003695689976211,0.0,0.0021019236739704
134,0.5279157705109089,0.0635446010482298,0.0008479955425846,0.7856623637401585,4.405171649790628e-05,1.1012929124476567e-05,0.0,0.1759719235036362,0.0211815336827432,0.0002826651808615,1.4683905499302092e-05,0.0008252545590679,0.0001541810077426,8.810343299581255e-05,6.607757474685942e-05,0.0,0.0005836852435972
965,0.4040236525398064,0.8497822773354679,0.0004273205350428,0.306024809836638,0.0032444707290293,1.582668648306982e-05,0.0,0.0577176646485437,0.1213974681907811,6.104579072041217e-05,0.0004634958184327,0.0314734176790914,0.0001582668648306,0.0,0.0002690536702121,0.0,0.0015035352158916
788,0.929437217121233,0.3164942585398287,0.0466665708987994,0.1357011959059025,2.127978609156382e-05,1.063989304578191e-05,0.0,0.1161796521401541,0.0395617823174785,0.0058333213623499,2.6599732614454773e-06,7.216011366617161e-05,9.57590374120372e-05,0.0,0.000191518074824,0.0,0.000776712192342
1429,0.8809584100581063,0.1846703691105166,0.0053540363667972,0.4305171865432909,0.0010532530557634,0.0,0.0,0.0587305606705404,0.0123113579407011,0.0003569357577864,7.021687038422687e-05,0.0015136915500862,0.0003949698959112,0.0,0.0004388554399014,0.0,0.0026331326394085
762,0.0434207630365572,0.990747163944132,6.123034904255579e-05,0.0003357112240609,0.0008614476692883,0.0,2.111391346295027e-06,0.0054275953795696,0.1238433954930165,7.653793630319473e-06,0.000107680958661,0.0341636953084183,1.6891130770360216e-05,0.0,4.011643557960551e-05,0.0,0.0001309062634702
1533,0.8172864632225264,0.4023329346727418,1.9075867407864027e-06,0.0001182703779287,0.0009309023295037,0.0,1.9075867407864027e-06,0.0817286463222526,0.0402332934672741,1.907586740786403e-07,9.309023295037646e-05,0.4023329346727418,2.289104088943684e-05,0.0,2.098345414865043e-05,0.0,0.000276600077414
112,0.7671722352949365,0.1509653519538362,0.1809907677386981,0.5058596699997804,0.0003048265561914,0.0,0.0,0.2557240784316455,0.050321783984612,0.0603302559128993,0.0001016088520638,6.356435871740473e-05,0.001143099585718,0.0001524132780957,0.0019051659761968,0.0,0.0
537,0.0685789917669722,0.9839504463646016,3.763940272610989e-05,0.0001129182081783,0.0003716891019203,0.0,0.0,0.007619887974108,0.1093278273738446,4.182155858456654e-06,4.129878910225947e-05,0.1229938057955752,5.1754178748401103e-05,0.0,6.116402942992857e-05,0.0,0.0004093285046464
144,0.2708146128108664,0.0475857797552389,0.0410692557760183,0.9070092096659405,0.0,7.57735346421003e-05,0.0,0.0902715376036221,0.0158619265850796,0.0136897519253394,0.0,8.779664161483208e-05,0.0008335088810631,0.0001515470692842,0.0003788676732105,0.0,0.006819618117789
1385,0.9797209754048858,0.0407202581406175,0.0001533719703978,0.0,0.0001533719703978,0.0,0.0,0.1959441950809771,0.0081440516281235,3.0674394079561225e-05,3.0674394079561225e-05,0.0050900322675771,0.0002108864592969,0.0,0.0001917149629972,0.0,0.0014762052150788
195,0.7653183607747417,0.0212810363202998,0.0215534045325903,0.5597893077803101,3.631576163873692e-05,1.815788081936845e-05,0.0,0.2551061202582472,0.0070936787734332,0.0071844681775301,1.210525387957897e-05,1.7928421499831367e-05,0.0002723682122905,7.263152327747383e-05,0.0007444731135941,0.0,0.0025239454338922
940,0.6595383749857563,0.0613987961797546,0.0393412801319521,0.7346369218411151,4.143368102364624e-05,2.95954864454616e-06,0.0,0.094219767855108,0.0087712565971078,0.0056201828759931,5.919097289092319e-06,4.618881831020434e-06,2.663593780091544e-05,0.0,7.694826475820015e-05,0.0,0.0004143368102364
284,0.8923840798990162,0.0406110103826145,0.0216738006893738,0.0391332512447027,1.8243939974220392e-05,1.8243939974220392e-05,0.0,0.4461920399495081,0.0203055051913072,0.0108369003446869,9.121969987110196e-06,3.418435217391801e-05,0.0002736590996133,5.473181992266118e-05,7.297575989688157e-05,0.0,0.0004560984993555
463,0.4561328417267736,0.0743726490498983,0.0604004879759448,0.8777719108022244,0.0,0.0001455433445203,0.0,0.0506814268585303,0.0082636276722109,0.0067111653306605,0.0,0.0001792112025298,0.0010188034116424,0.0,0.0007277167226017,0.0,0.0091692307047819
496,0.9540716231622846,0.0893428020701898,0.0800241737698493,0.2513128900764957,0.0001450370163477,0.0,0.0,0.1060079581291427,0.0099269780077988,0.0088915748633165,1.611522403863452e-05,2.02407798074739e-05,0.0002175555245215,0.0,0.0002719444056519,0.0,0.0028282218187803
222,0.3886994729082605,0.0847077937445067,0.2274814138461349,0.8819174332593398,0.0,0.0003415636844536,0.0,0.04318883032314,0.0094119770827229,0.0252757126495705,0.0,0.0001271888794962,0.0020493821067219,0.0,0.0003415636844536,0.0,0.0034156368445365
314,0.4455168695745988,0.7754680064484901,0.002686533886882,0.0125007779923978,0.0002658549158893,2.7984727988354195e-06,0.0,0.2227584347872994,0.387734003224245,0.001343266943441,0.0001329274579446,0.0008077791733838,1.39923639941771e-05,2.7984727988354195e-06,1.1193891195341678e-05,0.0,0.0001119389119534
411,0.8288429887114319,0.4281110932683672,0.0755756369723227,0.340316640737645,0.0013576461731554,0.0,0.0002262743621925,0.0690702490592859,0.0356759244390306,0.0062979697476935,0.0001131371810962,0.0012817697403244,0.0022627436219258,0.0,0.0047517616060442,0.0,0.0359776235886207
906,0.5702991097167984,0.8087195390365025,0.0180203810328785,0.020138075477984,0.0004994562370531,1.997824948212704e-05,0.0,0.081471301388114,0.1155313627195003,0.002574340147554,7.135089100759657e-05,0.0008965848548076,0.0001798042453391,5.993474844638112e-05,0.0003995649896425,0.0,0.0003596084906782
378,0.1612527046519969,0.6979157949001269,0.6889963171355714,5.88356053070943e-05,0.000227497673854,3.92237368713962e-06,0.0,0.0179169671835552,0.0775461994333474,0.0765551463483968,2.5277519317121995e-05,3.973151208029961e-06,4.314611055853582e-05,0.0,6.668035268137354e-05,0.0,0.0
483,0.319336874938053,0.0356840066210357,0.1384446165375608,0.9302563974422424,0.0001865830411557,4.664576028893558e-05,0.0,0.0354818749931169,0.0039648896245595,0.01538273517084,2.07314490173047e-05,1.202291328202012e-05,0.000653040644045,0.0,0.0007929779249119,0.0,0.0032652032202254
175,0.025980524066191,0.9481917318871408,0.0011200600815789,0.0124789302567225,0.0013513768375572,1.2174566104119523e-05,1.2174566104119523e-05,0.0086601746887303,0.3160639106290469,0.0003733533605263,0.0004504589458524,0.0103064318683384,0.0001704439254576,0.0,0.0001460947932494,0.0,0.0018261849156179
583,0.3525692508692017,0.0279132935066477,0.2145014836584676,0.90371629447026,0.0,0.000187337540313,0.0,0.039174361207689,0.0031014770562941,0.0238334981842741,0.0,2.4378422276548245e-05,0.0014987003225045,0.0003746750806261,0.0020607129434437,0.0,0.0
858,0.0921795691564487,0.015531927404404,0.0129139396407721,0.9854413940870664,2.199989717337679e-05,2.199989717337679e-05,0.0,0.0131685098794926,0.0022188467720577,0.0018448485201103,3.1428424533395403e-06,2.6459842256224897e-05,0.0002859986632538,0.0,0.0003079985604272,0.0,0.0
1448,0.4809336973190496,0.8541999552009887,0.0111936824739681,0.0213110493254394,0.0008610524979975,1.7938593708282346e-05,0.0,0.0961867394638099,0.1708399910401977,0.0022387364947936,0.0001722104995995,0.0013689101846169,0.0001614473433745,0.0,0.0002152631244993,0.0,0.0012915787469963
291,0.8452433002726727,0.0596947673682849,0.265598457711065,0.0043257077803105,0.0,0.0008651415560621,0.0,0.4226216501363363,0.0298473836841424,0.1327992288555325,0.0,0.0001944454963136,0.0060559908924347,0.0,0.0025954246681863,0.0,0.1193895347365699
534,0.4176689367951686,0.8098267842615545,9.46783793979686e-06,0.0028308835439992,0.0020213834001466,0.0,0.0,0.0348057447329307,0.0674855653551295,7.889864949830713e-07,0.0001684486166788,0.4049133921307772,4.260527072908587e-05,0.0,0.0001041462173377,0.0,0.0006674825747556
188,0.3206090122338145,0.0523582056034013,0.1788338710869421,0.8727500895060466,0.000339988348074,0.000339988348074,0.0,0.1068696707446048,0.0174527352011337,0.059611290362314,0.000113329449358,9.95403148353637e-05,0.0020399300884442,0.000339988348074,0.0016999417403701,0.0,0.029578986282441
1560,0.3835317064953329,0.2523234911153506,0.2573939917463352,0.8149568146852272,2.403080867765244e-05,2.403080867765244e-05,0.0,0.0958829266238332,0.0630808727788376,0.0643484979365838,6.00770216941311e-06,2.355741677857816e-05,0.0001682156607435,7.209242603295731e-05,0.0003364313214871,0.0,0.0025953273371864
1162,0.9269691255423752,0.3601122015526292,3.175704624084e-05,0.0025405636992672,0.0013020388958744,0.0,6.351409248168e-06,0.0713053173494134,0.0277009385809714,2.4428497108338458e-06,0.0001001568381441,0.0720224403105258,6.351409248168e-05,0.0,0.0001587852312042,0.0,0.0004382472381235
1233,0.0442821937821039,0.9968008955432014,0.0004618444743074,0.0003524101723596,0.0012155137538091,0.0,3.1720087521116257e-07,0.0029521462521402,0.0664533930362134,3.0789631620496844e-05,8.103425025394499e-05,0.0006846159996862,2.854807876900463e-06,0.0,2.5376070016893005e-06,0.0,3.996731027660648e-05
807,0.8324804756135188,0.254646854554571,0.0555967526116448,0.4803677090731011,0.0002941627122309,0.0,0.0,0.0756800432375926,0.0231497140504155,0.0050542502374222,2.674206474826594e-05,0.000449112618262,0.001274705086334,0.0001961084748206,0.0024513559352577,0.0,0.0091190440791586
660,0.8542122676773862,0.0925495080240598,0.0636031725356836,0.4921533412513479,6.563794895323391e-05,6.563794895323391e-05,0.0,0.1067765334596732,0.0115686885030074,0.0079503965669604,8.204743619154239e-06,9.551032819820415e-05,0.0006563794895323,6.563794895323391e-05,0.0014440348769711,0.0,0.0105020718325174
832,0.598281915565139,0.7959741465428953,0.0,0.0028681838991936,0.0019121225994624,0.0001062290333034,0.0,0.0543892650513762,0.0723612860493541,0.0,0.0001738293272238,0.0,0.0014872064662485,0.0,0.0038242451989248,0.0,0.0161468130621273
736,0.546974669551567,0.8217605245224371,0.0291368950086858,0.1283766244697179,0.0007678956635395,0.0,8.628041163365676e-06,0.0497249699592333,0.0747055022293124,0.0026488086371532,6.980869668541321e-05,0.000243340398141,7.765237047029109e-05,0.0,0.0001811888644306,0.0,0.0011992977217078
95,0.3484781282791895,0.619311262459037,0.152516952695136,0.604521739773448,0.0018486903356986,0.0009243451678493,0.0,0.1161593760930631,0.2064370874863456,0.0508389842317119,0.0006162301118995,0.0037534015906608,0.0073947613427944,0.0,0.0129408323498903,0.0,0.0822667199385885
301,0.7544055757448653,0.0284268767671978,0.3706427393876947,0.3039489131261921,0.0,0.0010933414141229,0.0,0.3772027878724326,0.0142134383835989,0.1853213696938473,0.0,8.385509370854814e-05,0.0164001212118449,0.0032800242423689,0.0098400727271069,0.0,0.0
767,0.9852642716467244,0.117354356697603,0.0841599911378444,0.0133951539477482,0.0006937729136283,5.336714720218418e-05,0.0,0.0895694792406113,0.0106685778816002,0.0076509082852585,6.30702648753086e-05,7.441620589575334e-05,0.0005336714720218,0.0001067342944043,0.0007471400608305,0.0,0.0046963089537922
993,0.9653128432759572,0.1537271295391292,0.004500702786141,0.1905766336006588,0.0007911391616263,0.0,1.7580870258363366e-05,0.087755713025087,0.0139751935944662,0.00040915479874,7.192174196603194e-05,0.0006004965997622,0.0001758087025836,1.7580870258363366e-05,7.032348103345346e-05,0.0,0.0012834035288605
456,0.6106839862004709,0.4740136584277761,0.1402150913172316,0.6122594366647095,0.0033478322365069,0.0001969313080298,0.0,0.0508903321833725,0.0395011382023146,0.0116845909431026,0.0002789860197089,0.0006657495202637,0.0023631756963578,0.0,0.0017723817722683,0.0,0.0307212840526518
1139,0.4861813325219996,0.0197280800633475,0.0337343148414181,0.8573641058135248,3.510334530844763e-05,3.510334530844763e-05,0.0,0.0810302220869999,0.0032880133438912,0.005622385806903,5.850557551407936e-06,2.052869933751048e-05,0.000315930107776,0.0,0.0004212401437013,0.0,0.0
538,0.1392529733981499,0.9828656603535448,1.5113604493083694e-05,0.0,0.0017221952319868,0.0,7.556802246541847e-07,0.0154725525997944,0.1092072955948383,1.6792893881204106e-06,0.0001913550257763,0.0491432830176772,9.8238429205044e-06,0.0,1.0579523145158586e-05,0.0,6.725553999422244e-05
1321,0.8229006930336233,0.5437726632366472,0.0,0.0068114982868514,0.0003584999098342,7.169998196685748e-05,0.0,0.1371501155056038,0.0906287772061078,0.0,5.974998497238124e-05,0.0,0.0009320997655691,0.0,0.0007169998196685,0.0,0.008532297854056
1417,0.3665633890101516,0.0470971536963507,0.015604478634333,0.9081333702192932,0.0,0.0,0.0,0.0733126778020303,0.0094194307392701,0.0031208957268666,0.0,0.0001427186475646,0.0006147218855949,0.0,0.0006147218855949,0.0,0.0010875848745141
