user_id,N_False,N_True,non_duplicate,hashtags_prop,hashtags_per_twt_prop,mentions_prop,n_unique_mentions,replies_prop,urls_prop,qt_prop,media_prop,count_RT,avg_engagement,avg_days_between_tweets,screen_name_length ,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,source,statement,label
1233.0,2.0,0.0,0.0027479539444749,0.0024309814513485,0.0070526964025489,0.0004131809463246,0.0412321942278203,9.449044510542173e-06,0.0016741988864587,8.590040464129248e-07,0.0008091818117209,0.986823848519168,0.1562184758806545,0.0027488129485213,2.854807876900463e-06,0.6990991753962589,0.4495414671169921,0.3271844819368431,0.4083624078241011,0.0034794539653017,0.003660427894994,0.0096089001876708,0.1447741494919642,0.0992612752572688,0.0630390871739898,0.0214278562800061,ARPFN,,
1243.0,0.0,1.0,0.0013214607904533,0.0004381269308405,0.0025539299182422,0.0005822257122766,0.3771556545334344,0.0002940281494043,7.787997725016812e-05,6.288704045334431e-05,0.0002457175752812,0.8156157617472152,0.4387578835973842,0.002665410986102,0.0002596529888638,0.0173341787012523,0.0564100741286659,0.0115234015408097,0.1532577936116039,0.020062944100452,0.0294985637935964,0.0278682819468259,0.118650139605289,0.97793964958138,0.0180499649050306,0.0088173966948157,ARPFN,,
1283.0,0.0,1.0,0.0005413775572908,2.184083537990343e-05,0.0006283184088458,0.0004870334314636,0.2261816274932991,0.0001957076430104,1.0318504903891384e-06,1.685355800968926e-05,0.0001418794424285,0.9740668629273468,0.0058576432588574,0.0005671668001594,9.300601775230204e-05,0.0051572410739214,0.0113519513675486,0.0066848455370378,0.0044066505075698,0.6222432559408609,0.5592022813917851,0.5441136458132997,0.0044830432830941,0.0019718251459767,0.0176502359176487,0.0590880114639965,ARPFN,,
611.0,0.0,1.0,0.1235663598860913,0.122099009362444,0.2764025501183821,3.861448746440355e-05,0.1235663598860913,0.0,0.1228326846242676,0.0,0.0903965151541687,0.1235663598860913,0.9079424437505208,0.1235663598860913,2.752068633214032e-05,0.7341076521765797,0.1310226705160201,0.4964748000759724,0.4404053484448519,0.0019990534063483,0.0029798938465469,0.023329511912097,0.0448375029286558,0.0279687619133562,0.0057737124695197,0.0095804802537906,ARPFN,,
933.0,0.0,1.0,0.0005320326063419,0.0003803566440075,0.0011066994352792,0.0003321870252003,0.305085364238171,1.0667320427908075e-05,0.0002115129628596,0.0001215074467491,0.0001203407085773,0.9520583481907958,0.0224737106652587,0.0009578818343427,0.0003859735383185,0.0619522849462227,0.0373442099539778,0.0840646484904149,0.2129906347288793,0.0302790045950691,0.042826330223049,0.0396280493840744,0.0262864922083728,0.968030150202172,0.010565694756158,0.0113652324418725,ARPFN,,
1074.0,0.0,1.0,0.0007388357925849,0.000160023276516,0.0013816036169516,0.0003619023522364,0.4106955767232623,0.0001179362298022,0.0001288048627448,5.341817467515405e-05,0.000398901953743,0.9109301890924972,0.0391402597012664,0.0007550939082979,0.0002918488348164,0.0112575544243062,0.1977032185985576,0.0683392507174044,0.0857294440845377,0.7708701523138318,0.0308625280526313,0.032878097555913,0.1079923426561831,0.5647495267650893,0.1477970999488345,0.0066558681176801,ARPFN,,
536.0,2.0,0.0,0.0042047615563001,0.002114883199053,0.0084672341531813,0.0004500871525053,0.9012271404551992,0.0002092510445858,8.027870263984689e-05,4.474550638942287e-05,0.0036967684543496,0.3537527093375548,0.2500418378370116,0.0044691790295317,9.679521300178966e-06,0.048624447035396,0.1070403577834505,0.0257729274583541,0.0097093649275616,0.1089437728977225,0.0998384038243849,0.9170602551505688,0.0144736073396004,0.0210590689496809,0.0067805813466251,0.3491197492450957,ARPFN,,
841.0,0.0,1.0,0.0035780699298666,0.0034338289858188,0.0072248816786398,0.0003175537062756,0.0500929790181329,8.945174824666598e-06,0.0013059955244013,0.0,0.0022139307691049,0.9982815104327925,0.0287822181452178,0.0035780699298666,1.9677296256053968e-05,0.5523705999287292,0.0518615503050085,0.4044967774787906,0.1369937583398506,0.6998107037177927,0.007617069321302,0.12143222673253,0.0267373375270391,0.0479040379471089,0.0450701912218173,0.0152425864219531,ARPFN,,
555.0,2.0,0.0,0.0035327814790961,0.001110302750573,0.0036933624554186,0.0029271617969653,0.1554423850802293,0.0005551513752865,0.0001009366136884,0.0,0.0005046830684423,0.1307129147265565,0.9692943012502874,0.138505815048092,0.0963350579953237,0.006231194252843,0.0470220199538249,0.0038161455304875,0.0123850260426561,0.6564391730726896,0.1655250900283384,0.6660994591993235,0.0039749758579118,0.0042642287551897,0.0234001888615366,0.3082225886973209,ARPFN,,
1126.0,2.0,0.0,0.0015625547952834,0.001311508566038,0.0025610791022253,0.0003998143650944,0.3930610747170816,0.0001071717820754,0.0001595342509434,0.000116469790566,0.0012028686773587,0.9129665600002336,0.1094541984754996,0.0015659803773588,1.918620380860245e-05,0.070368645864805,0.0431992635374282,0.0121547870696514,0.0031671076832428,0.9781075609986356,0.085619269703128,0.0795971654319801,0.0298433525408661,0.0166893979243121,0.1452824449613405,0.0196821850740715,ARPFN,,
363.0,4.0,0.0,0.00130793677171,0.0001136587583052,0.0017795628891079,0.0010681340127099,0.9191829183740337,0.0009876257255769,0.0001674744582604,8.997985032501864e-05,7.318935193901034e-05,0.3935464643112528,0.0128641049172801,0.0071700436263189,0.001696137387698,0.5425626600377476,0.0304376312473171,0.6006071949800813,0.5404991758431321,0.0185346774264955,0.003964215819438,0.0236402256938614,0.0392648637425393,0.2214203942771097,0.0181442001363276,0.003860921846843,ARPFN,,
182.0,0.0,1.0,0.0012773207455867,0.0001858072578381,0.002358413423705,0.0009194543005577,0.9958602447001518,0.000929452897392,4.874315956740201e-05,4.624351035881729e-05,0.0001545616427308,0.0773224821855539,0.047674559530732,0.0013331462445785,0.0002330405918012,0.1377156806399808,0.5246337109198177,0.1136717089917212,0.648315247821861,0.4054180140129339,0.0124814777779739,0.0245747157253074,0.0349328377076922,0.1924108494157486,0.2627631837764262,0.0122369845439739,ARPFN,,
1347.0,0.0,1.0,0.0010618964328217,0.000173283742655,0.0025396587100245,0.0006376500283905,0.5224530449483202,0.0004255268261749,0.0003017527242785,0.0001182256076734,0.0001715765136633,0.8367743890635698,0.1638308157280986,0.0016036803271186,0.0024529837542553,0.3481709316441835,0.5865256360314723,0.0698189290679164,0.0414473424831129,0.0081696471032629,0.0168474961244831,0.555464718507144,0.3407406664693675,0.0781047693524922,0.022685820076956,0.3107431054761463,ARPFN,,
523.0,2.0,0.0,0.1749828171637811,0.003883644894851,0.5818148432040273,0.1607610189572844,0.7001500655506092,0.0,0.1754751101786214,0.0,0.0106116494310014,0.1750375163876523,0.013182512952945,0.2304065266735423,0.0003101974400561,0.6016474024133242,0.0090846678926025,0.5648252489047341,0.0147082511553657,0.0116641899656603,0.0022524246645379,0.0050642072947117,0.0373053358261462,0.5630551708302269,0.0101363923032567,0.0012824420474491,ARPFN,,
820.0,0.0,1.0,0.0041756006633855,0.0025693993440425,0.0060136807481888,0.0010533753160215,0.4474884717193116,0.0009462081002476,8.62565395253346e-05,2.6138345310707453e-06,0.0021185128874328,0.7193272629506692,0.5312566407710668,0.0046942334435556,5.101102356592135e-05,0.2837832419131015,0.1160284312367301,0.0796742067491836,0.7549212842489289,0.0311868752272615,0.0186817944862141,0.5672193019322419,0.0174925970288101,0.0083141751408131,0.0068387411225775,0.0791776367762893,ARPFN,,
134.0,0.0,1.0,0.001170524232732,8.634709761330431e-05,0.0016324837717616,0.0009673108047283,0.8432240704857856,0.0008385345298395,2.568081782464654e-05,2.642518935579572e-05,0.0002307551746562,0.5359475024274061,0.041548957939919,0.0011788414452484,0.0001541810077426,0.6798956752788514,0.1517021947747364,0.1763560831452689,0.0256362518567082,0.0732786946586526,0.0290244584970624,0.6331244963308661,0.0144259762019015,0.0026255284533833,0.0080863932955981,0.2750098603401993,ARPFN,,
2.0,2.0,0.0,0.0003846426683217,0.0001289844142181,0.0006449660397463,0.0002787639974303,0.1572686982889762,2.378532401283104e-05,6.116226174727965e-06,2.1202917405723665e-05,2.528040152220902e-05,0.9872764720597894,0.0234706781551756,0.0004376679915277,0.0029190907318546,0.0082388342111025,0.1051236440599516,0.0052550615539512,0.0907084325752336,0.2723331979332498,0.1987976507725013,0.9178469429760509,0.008755625339217,0.0468378070540757,0.0082176733290912,0.1488578079203429,ARPFN,,
353.0,0.0,1.0,0.0012895664414969,0.0003598790069293,0.0026865967531185,0.0010196571862998,0.03352872747892,0.0005098285931499,8.99697517323437e-05,2.998991724411448e-05,0.0003598790069293,0.0206330630639508,0.9991740728221652,0.0095302105310626,0.0496572771029322,0.1306236477607613,0.1861399989899479,0.0123375443226545,0.8590582326786769,0.0064355475942491,0.0754906071678296,0.0300449436980153,0.0293229025059829,0.4496624497400204,0.0085146743755396,0.0196087635065027,ARPFN,,
30.0,4.0,0.0,0.0021415501742191,6.680873015219116e-05,0.0021584358972246,0.0002011603523263,0.1208724102445799,0.000273842377437,3.377144601099766e-05,1.101242804706443e-05,0.001879454386699,0.1251892820390292,0.9847313159685072,0.0029733555727074,7.222430849019418e-05,0.0290290720410722,0.0184799484588207,0.011167844792359,0.0021368295906046,0.8601277590918353,0.4072279944615163,0.2967945435326259,0.0082880397855183,0.0418371043819795,0.0415144231851634,0.0374517414842768,ARPFN,,
1191.0,0.0,1.0,0.0062184764034387,0.0020323609907964,0.0108186038523686,0.0005775977767677,0.8638239075968236,0.0004894896413286,0.0036163494701358,6.26546740900621e-05,0.0002290811521417,0.5007674826648253,0.0371248523569274,0.0385795356542799,0.0014971236413669,0.9467865053127188,0.0801612526527772,0.2633166870225098,0.0105514834970036,0.0048742667137061,0.1001391180218777,0.046135713682755,0.0359669485257767,0.0422025030237395,0.0069795249492868,0.1114404932460069,ARPFN,,
914.0,0.0,1.0,0.0003109112898882,0.000106792163767,0.0005014487202398,0.0003268580966164,0.183048764715123,2.006211169033779e-05,2.9835960975374147e-06,1.1625736517990617e-05,0.0001135824169545,0.9817471517634836,0.0516245459799455,0.0003258649643475,4.5035736797490415e-05,0.0014878749966691,0.5996891050704405,0.0036281327896664,0.3430455208972501,0.2829998254843199,0.1570212840946254,0.4477534206554032,0.0896664620200818,0.4555067160233941,0.0219154242045765,0.0379859391015442,ARPFN,,
881.0,0.0,1.0,0.0008048621044716,0.0003418459705064,0.0013585853045911,0.0004269925718558,0.4804485150698739,0.0001393079010243,0.0001113455556107,2.5191302174385167e-05,0.0004511762219432,0.8754481331642334,0.0524946431230707,0.0010364421466032,0.0001471967034431,0.0372728565093328,0.0193850969630495,0.0080658744142482,0.0029363206429282,0.8528894920529485,0.4751727664295702,0.2028643567207051,0.0228126218284268,0.0071246836505711,0.028870014549417,0.0489185697268365,ARPFN,,
869.0,0.0,1.0,0.000314993288832,0.0001468523155068,0.000494459902201,0.0003053345459329,0.1416089979330088,1.675496217191781e-06,3.449551035394843e-06,7.391895075846092e-06,9.51090499758864e-05,0.9896860479148816,0.0216298676951378,0.000315387523236,6.343517977179304e-05,0.0533129622647969,0.0916116470626191,0.0085061872019162,0.034340655301376,0.302553925041495,0.5170294698216618,0.5775275064622752,0.0070455707553719,0.0069076747133003,0.0161574353404137,0.5429167603354813,ARPFN,,
599.0,0.0,3.0,0.0003417164664394,0.000202667274118,0.0006613000903092,0.0003900760527955,0.3063512116844677,0.0001029948442239,8.613666780973948e-06,3.4454667123895795e-06,3.7038767158187975e-05,0.9285040580359576,0.2098290458369079,0.0004018036982378,0.0002922176748733,0.088182740261335,0.1783738549947884,0.0341614030419813,0.0379719184340666,0.6578322531387729,0.0119520275168112,0.7018866044870041,0.0025374182961114,0.0031570651333674,0.0274264880998895,0.1774772000452101,ARPFN,,
1276.0,2.0,0.0,0.0009117205663811,0.0006095242560734,0.0027765260092179,0.0004247853795834,0.5634433100235773,0.0001816028770434,5.445235402714439e-05,1.5394906374166468e-05,0.0004490181025798,0.8251071125749797,0.0414696014091228,0.0009117205663811,0.0002993701625615,0.6875923738213077,0.0248555612311545,0.5896054696183951,0.0133463768937129,0.0064798809284109,0.0059074650692655,0.006408257609437,0.4183626687737914,0.0591929441426518,0.0103515454410204,0.0054734303452797,ARPFN,,
771.0,0.0,1.0,0.0015931195525032,0.0012593949827371,0.0030573101348913,0.0003342279250749,0.4780868723436384,5.486572866440992e-05,0.0001102348126376,1.862414642736837e-05,0.00119697892444,0.7713134873810701,0.4200595689843555,0.0065858905884072,6.627972134780535e-05,0.0886680712321559,0.0320908994655823,0.023810159940222,0.0391482371235239,0.3150363006152351,0.9316338765438862,0.036356073779093,0.0276213207813936,0.1260243085419031,0.0188775825816533,0.059126115801289,ARPFN,,
500.0,0.0,1.0,0.0004936052935198,0.0003733344139838,0.0007519658497316,0.000288464603103,0.18897059530181,7.265721514385695e-05,3.632860757192847e-05,4.792284403105458e-06,0.0002229185196541,0.7118552006264521,0.6764250690851962,0.0005704048848462,0.0011123015511297,0.2877388996677798,0.0339532121997527,0.0162788263927549,0.0224695250100698,0.253292529985575,0.6951461237743545,0.4419588097099567,0.0073833468390173,0.0715815277103858,0.0137703306141804,0.4089043234132199,ARPFN,,
1150.0,0.0,1.0,0.0018376754579988,0.0001188746311893,0.0021217605529552,0.0003979715913728,0.2646252659518398,0.0001613708761555,9.303232006119372e-05,1.665393383811492e-05,0.0014867943002372,0.9592665890754196,0.0988301861311801,0.0018376754579988,8.839243037735171e-05,0.0038234087719573,0.0669069259432278,0.0057540180635757,0.00194608828478,0.7317462640437011,0.0696067536292869,0.6481739395374261,0.0163663998649782,0.1856974561019099,0.0086332419834519,0.0147939420070086,ARPFN,,
973.0,0.0,1.0,0.0017632987269169,0.0007702632554412,0.0037043747166298,0.0004040106290794,0.5109733870783425,0.0001214549087419,0.0003222016231911,2.265480163062496e-05,0.0001076103077454,0.8555378166790639,0.0828838503657326,0.0085901382611497,0.0021658672376081,0.0031699792080276,0.0191087478455466,0.0020810934954028,0.0084730878870169,0.5736839335384537,0.554643629408507,0.5989540885886362,0.00272739475883,0.0411268275061179,0.0036779874928236,0.0484508939400934,ARPFN,,
1099.0,0.0,3.0,0.0005838023738768,0.0005571580642219,0.002423929335686,0.0005493107675427,0.9921902926832804,1.697206025962792e-05,0.0005069718645295,4.927372333440365e-06,0.0005445658904809,0.1243887771286278,0.0088384284992907,0.0005959029277025,0.0003112594046451,0.1191613617667557,0.4314949274924603,0.0708838272106178,0.1008757822750141,0.3069309768879951,0.0106000322007429,0.8259544906642969,0.0094727427165311,0.0283658453096956,0.0229228197056364,0.0804527277224934,ARPFN,,
1131.0,0.0,1.0,0.0037357036237097,0.0003710687751229,0.0043233423959786,0.0025516189929803,0.8293262044635605,0.0019095449326551,0.0001709417952813,8.338624160066339e-05,0.0001584338590412,0.5117913964482333,0.2224286301576903,0.0277509412047008,0.0128584176001446,0.0246747032622667,0.0313925665127098,0.017676135627857,0.0097487251786492,0.03970750352233,0.053260187026095,0.0435575815536692,0.0268961818553978,0.995419962043642,0.0071054369114834,0.0072659092630354,ARPFN,,
24.0,0.0,1.0,0.0025002172217009,0.0006757343842435,0.0058957997406466,0.0017544960619465,0.991997382766163,0.0016603759155697,6.757343842435068e-05,3.378671921217522e-05,4.344006755851114e-05,0.1227471508978333,0.0279174834176032,0.0069016515498573,0.0033040092365604,0.2010942830591203,0.6665025928237057,0.0431472728540962,0.0198491573340609,0.245011907688821,0.0919186262182757,0.1967132749235431,0.1360940014675218,0.0226188584962691,0.2802265809540308,0.5552869518762167,ARPFN,,
1496.0,0.0,1.0,0.0005061036900056,7.950515177110402e-05,0.0006832550851446,0.0004529024814821,0.329095951609744,0.0001647457498142,2.630394324765382e-05,2.630394324765382e-05,0.0001370573885009,0.9379234620877704,0.1095173576946488,0.0006328768300187,0.0001076936734619,0.6803976440621141,0.0186402760181078,0.6619287424275982,0.001859217670949,0.0076288593909612,0.0136975208072381,0.0076662329658618,0.2665463575374915,0.1643843355542166,0.011913038727891,0.0065410732274899,ARPFN,,
1451.0,0.0,1.0,0.0009664015733611,0.000127133858078,0.001540477003293,0.0004910314953303,0.9993826756741386,0.0006762047234004,4.974803142183212e-05,4.821259835325706e-05,4.944094480811711e-05,0.0343937007360814,0.0050101181027604,0.004712839459463,0.0008928628735661,0.0153883212612021,0.0473106530834646,0.0183247848178817,0.0103488551898663,0.067615351233735,0.0199256329692018,0.0975267217585266,0.0176463023031511,0.9910438754073913,0.0079442649993725,0.0076948546906644,ARPFN,,
607.0,2.0,0.0,0.0198040612255824,0.016411555582688,0.0310993236069783,0.0004271585572257,0.9505949388279558,0.0013681455238679,0.0011762337083027,0.0005695447429676,0.0059802198011605,0.2970609183837362,0.0742451098088183,0.0307165031253931,0.0016589628930928,0.3470001407485868,0.0193345732809184,0.0904159758190879,0.5609278810823002,0.0100182601240758,0.0039159314322397,0.010324879836898,0.0363850800868285,0.7446796042230712,0.0171594634398962,0.0036881912730371,ARPFN,,
486.0,0.0,2.0,0.0012479179528884,0.0008066057280394,0.002542220191498,0.0003955664454438,0.2727793916642637,0.000135891874115,0.000135891874115,1.2781908951418024e-05,0.0005220400708579,0.5618254442993321,0.7809517640419433,0.0069841943100707,0.0014729320135524,0.0896125286027718,0.1323409153025433,0.0186362852777821,0.0331086439022599,0.180429290230162,0.7735463494472803,0.5526978815952086,0.0086336320022917,0.1800909554714156,0.0049325425485735,0.0638492738262851,ARPFN,,
1415.0,0.0,1.0,0.2116754488560954,0.1074955835199657,0.3077706482496682,0.0002652574547068,0.8488238550620368,0.0002652574547068,0.2112775626740351,0.0,0.0820971822317813,0.0,0.1387959631753783,0.2403557344690972,0.0002398918849393,0.0936023841905005,0.0802126269864484,0.0253050442183466,0.0170468039360119,0.6872525170885031,0.042209563163797,0.7113385488341502,0.0110924924985037,0.0076687675880982,0.0068512590467198,0.059536507265292,ARPFN,,
1013.0,2.0,3.0,0.0004048380279257,1.234179582621161e-05,0.0006152268224924,0.0003364834664267,0.143219081236038,3.702538747863483e-05,5.058780047447176e-05,4.923155917488807e-05,8.476508122398083e-05,0.9708517718939912,0.1921829183783882,0.0004339972158667,0.0001574840571246,0.0097094451360017,0.3489425763778098,0.0095707768129189,0.1700866444942672,0.0730087444851781,0.3464850244704631,0.6668669516941695,0.0129399376746115,0.0329312816539432,0.0176019078466553,0.5267526174478262,ARPFN,,
1013.0,2.0,0.0,0.0004048380279257,1.234179582621161e-05,0.0006152268224924,0.0003364834664267,0.143219081236038,3.702538747863483e-05,5.058780047447176e-05,4.923155917488807e-05,8.476508122398083e-05,0.9708517718939912,0.1921829183783882,0.0004339972158667,0.0001574840571246,0.0097094451360017,0.3489425763778098,0.0095707768129189,0.1700866444942672,0.0730087444851781,0.3464850244704631,0.6668669516941695,0.0129399376746115,0.0329312816539432,0.0176019078466553,0.5267526174478262,ARPFN,,
514.0,0.0,1.0,0.0053792510815941,0.0044157278337812,0.0106102319581473,0.0005465009695273,0.3928080814818339,9.752940379257865e-05,0.0031175778384731,3.3630828893992635e-06,0.0037296589243437,0.3389987552514457,0.8547325609651568,0.0053809326230388,2.137645714559308e-05,0.601757739263116,0.272790852305265,0.1701104964988096,0.6846211547343651,0.002486754640607,0.0049123351542517,0.0194552611499987,0.2242178149620667,0.1224717819185811,0.0083677756837663,0.008789758377159,ARPFN,,
68.0,3.0,0.0,0.000383488211545,0.0001055494199801,0.00056301494772,0.0003612482995902,0.2508181205541287,6.491649975998346e-05,8.535317561034862e-06,4.5201118351395886e-05,4.808629611850627e-05,0.967496277904346,0.0322561672205537,0.000384690368948,6.906885288759735e-05,0.014092694409464,0.0311434611196908,0.0053119294031326,0.0207886321868013,0.5243507615844625,0.7279057436839025,0.4222304249659206,0.0098174141975768,0.0199858597455096,0.0089874471944584,0.1213485967125118,ARPFN,,
1262.0,2.0,0.0,0.0003015508551918,7.651137890876672e-05,0.0006252656944215,0.0002814270345709,0.3630114550009156,8.989320886477244e-06,3.105401760783056e-05,2.707011403314176e-05,8.621575941121378e-05,0.821679295068573,0.4393917736972125,0.0003356256348507,0.0007701911133961,0.015986145669263,0.3776098714718039,0.0058574086157052,0.0496725675526174,0.3064764086459489,0.4749703823763199,0.5545661352983638,0.0076661085016414,0.0206309818250703,0.0152289873861194,0.4763076470227059,ARPFN,,
133.0,0.0,1.0,0.0011168904778023,0.0001150100053824,0.0013600466264129,0.0006575496052414,0.926232553985978,0.0005652619413478,8.354830178240064e-05,8.11012803912843e-05,0.0002464500115338,0.3713879322745708,0.0644898504649332,0.0011757117354401,0.000836691253039,0.0035792479944824,0.0473441463966694,0.0011246401973093,0.003400033410763,0.5900176850976736,0.5364874181376549,0.5926079900811033,0.0070862333948655,0.0468673712123314,0.0062614395364218,0.091230896487199,ARPFN,,
949.0,0.0,1.0,0.0006474614352626,0.0002397855299815,0.0011866668850437,0.0004388642259036,0.5573393399570561,0.000155536559988,4.6782480933895336e-05,3.847909687203512e-05,0.0001073364281167,0.8055497669379311,0.2011460360320013,0.0007671020815735,0.0002903771880638,0.906374226191698,0.1301908568475362,0.3180413677375847,0.0149234491490451,0.0050631235041086,0.0132842698554494,0.0121321982847195,0.2427565316365791,0.0217803959565068,0.0108547721632232,0.0170540113292594,ARPFN,,
776.0,2.0,0.0,0.0009218150283748,0.0003010243633479,0.0016102711058848,0.0004474998198428,0.7270718722395771,0.0001859776957465,0.000291509225426,0.0001683891074666,0.0002583504114556,0.671711069784787,0.1420068017218179,0.0009226800409131,5.23662607047935e-05,0.0356373270026673,0.0487232997398479,0.0076039408751593,0.0366643858371629,0.420039532173334,0.4298432029729038,0.6138051508428815,0.0184220543278288,0.0024933271487991,0.0140043752870671,0.5064158979101626,ARPFN,,
1404.0,0.0,1.0,0.0096254888979205,0.0095532977311861,0.0365865560376878,0.0023462129188681,0.9817998675878936,0.0001413743681882,0.0068882404925743,1.5039826403000825e-05,0.0068521449092071,0.18288428906049,0.0300255094309508,0.0099201467213262,0.000225809479067,0.5915082770608352,0.5746380713427418,0.0392707838445101,0.0390064775625672,0.4248341166266002,0.284070193454471,0.0180132181367025,0.0855329797064799,0.2090393720828826,0.0612402872003938,0.0240259321348505,ARPFN,,
752.0,0.0,3.0,0.0020000780559084,0.0011726536444116,0.0028872504735365,0.0003427275718067,0.3942617906331109,4.5029899945406064e-05,9.881561376908552e-05,1.7511627756546803e-05,0.0013871710844293,0.9106046433404338,0.123842856909576,0.0020013288864624,1.7701703428348056e-05,0.0149454327892116,0.0788178499553867,0.0152691488837551,0.0012313640891995,0.9236077085772948,0.2293169091019049,0.2945273728511871,0.0087521421497587,0.0119402284816832,0.0219273797942013,0.0156818642667425,ARPFN,,
