user_id,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
1117,0.06898745068151556,0.039074187242745556,0.045751737751336924,0.010795903113125978,0.9363721257925407,0.049012093310522524,0.11877342702366994,0.018192653447998246,0.00905123121048936,0.30909933277839297,0.047400436070450865
1150,0.0038234087719573083,0.06690692594322781,0.005754018063575789,0.0019460882847800655,0.7317462640437011,0.06960675362928692,0.6481739395374261,0.016366399864978207,0.18569745610190994,0.008633241983451908,0.014793942007008634
24,0.20109428305912033,0.6665025928237057,0.0431472728540962,0.019849157334060927,0.24501190768882103,0.09191862621827575,0.19671327492354315,0.13609400146752182,0.022618858496269163,0.28022658095403086,0.5552869518762167
1526,0.004224436654246349,0.015252391551366115,0.0027359779022551266,0.002996012850388002,0.5384896067269745,0.5899812924874798,0.595443451286928,0.0061033620748358695,0.059905474176566366,0.003512271193150022,0.05910091696674055
1479,0.14442487455449968,0.6130573193308353,0.05756178744547496,0.5177319504826751,0.003986966589926851,0.0019889479898108704,0.1612916097878659,0.4553236296051249,0.3134055261033113,0.011141355513699868,0.015519356432418016
613,0.7175153136567223,0.012551075099662039,0.693322160436836,0.009459379001774557,0.008566018398540633,0.0073755897418655465,0.0072555282672543304,0.04833903790400841,0.040274681884289946,0.007503402286375743,0.00580644987221559
491,0.08238148517501516,0.39976943904022355,0.05603353160107745,0.04935089992725751,0.028434491769255787,0.020592467552713687,0.8909837726737806,0.029802657937024208,0.01385255044719558,0.00901475021651819,0.17769751831960512
1442,0.6910372052407601,0.03572740114751969,0.11752265637799697,0.0032447232911280563,0.027257197077305093,0.05340759207212576,0.0027207389699722816,0.16158915425296105,0.6906492875519435,0.025196026098962786,0.004895894763651424
1030,0.4871082227805294,0.43914438157981756,0.44254170651995745,0.12092420710292962,0.026796214940321073,0.014725450334147414,0.034334911834049325,0.5911794089581336,0.08230984891243068,0.020809898804007486,0.024436584617610967
519,0.837389537262939,0.10354800368402312,0.06421761325285211,0.030997883594210743,0.019681738788177607,0.016531305180126774,0.005646456377175453,0.4991632771273019,0.17933777782842716,0.029819359631668214,0.008003487761507366
68,0.014092694409464087,0.03114346111969083,0.005311929403132605,0.02078863218680139,0.5243507615844625,0.7279057436839025,0.4222304249659206,0.009817414197576832,0.019985859745509694,0.008987447194458454,0.12134859671251183
1284,0.531367151165975,0.2231372364703589,0.5207241449270904,0.08211188478131859,0.007376139436858474,0.003382895875575522,0.17008738984476088,0.15660714198800912,0.5798342629913713,0.003975690805870795,0.014757386294774855
134,0.6798956752788514,0.15170219477473643,0.1763560831452689,0.02563625185670829,0.07327869465865262,0.02902445849706243,0.6331244963308661,0.014425976201901515,0.0026255284533833207,0.008086393295598187,0.27500986034019936
965,0.9693882491746966,0.09419091181279975,0.06403209503658332,0.013663871578571223,0.011839738304908465,0.0054077231982305575,0.07970363911170285,0.058154426699250764,0.1922543142504349,0.004204175250232825,0.015628728978264495
788,0.005604886698667643,0.009951654947452232,0.007502220753520412,0.0029379055924202285,0.6128589111360535,0.5350594037372726,0.5806202545530073,0.004120988169427448,0.004371581987957881,0.008625167804213898,0.026261339025699788
1429,0.6918615115346844,0.06520718222205754,0.26270474512245184,0.013560676186918938,0.008077727620459012,0.00885302815762099,0.005916382087318902,0.6526374053552451,0.14677459770561702,0.01347196959552149,0.006285575691543582
762,0.013960332106601754,0.04076111884937263,0.005833064696040173,0.006037712978572669,0.6475941567933071,0.2784047022719501,0.6919561421580538,0.002417775829018601,0.005598249307359315,0.009279238457970405,0.14919516937223506
1533,0.8404405318664467,0.020159161223847893,0.5043430942191343,0.00229469369873794,0.10336189600864655,0.01351210092191731,0.009805853371933747,0.15692767707177896,0.03459025542644955,0.04547293630189521,0.005754614964318164
112,0.008115020752959855,0.022046899141918947,0.007249589818161738,0.007985695032730082,0.5929183439521238,0.5021035290939225,0.6105701167074801,0.0037802976807664824,0.0020257665052291923,0.007333749531519035,0.15100857788997055
537,0.05446844079600599,0.008895861743660957,0.0036683980956960815,0.010105629188726104,0.6251598916469013,0.7623060730501683,0.14494652892606993,0.006354673078461428,0.04031633379420592,0.009133143113335282,0.046306947542270556
144,0.11808589178132263,0.11549420430965529,0.009198707763510767,0.8432695966468113,0.009980358756299598,0.015564576797130263,0.48053596245694813,0.06877280708006993,0.10998695953633546,0.008940103381483636,0.11560774863001015
1385,0.2873021967717501,0.7971714466489976,0.09025177336412332,0.2985257877801685,0.00826160950547697,0.011944740562181762,0.0700672181654019,0.35414243026886344,0.21972178489658137,0.03977579784312938,0.06568957271470843
195,0.09435117204917887,0.05816686102146218,0.03873041159746791,0.02109631361447033,0.8763880020140383,0.0400914762527532,0.02162908903599214,0.09647345037222096,0.14156514023262845,0.4314078815207499,0.013331299726224478
940,0.0454162858696955,0.008784849555816444,0.005364266818487466,0.0009817859880863731,0.6763855043403738,0.4652744546406754,0.5566949209096747,0.006680444808222204,0.04788835228178826,0.008734752164178995,0.10737469916977066
284,0.5809149685529414,0.31236109731711803,0.3165496648607412,0.031415390795618926,0.024735348250613458,0.01612462273832216,0.006022185551862338,0.5457358256086258,0.30436698726631106,0.2685243354065156,0.017246636354032698
463,0.1592547194220976,0.24456545251453624,0.008331781149921247,0.04491983919408094,0.0031452598969704854,0.026086898524813433,0.21011034056403893,0.4052430531186105,0.8374102405056602,0.008447596374527664,0.04850241449917171
496,0.058430045543444574,0.5910921966001498,0.006806270522702312,0.07485964262326945,0.03702828795341821,0.02773185117061915,0.7652304574857874,0.022392453763014915,0.16412896153799722,0.021216674018589614,0.16105267922201597
222,0.002780178215828983,0.012968360469469337,0.004597324262217955,0.01336388159952828,0.6233723760705461,0.5203609220847134,0.5825639330213758,0.004640098529885057,0.01705802660197159,0.010484755248204875,0.021273977002042962
314,0.9511271633648712,0.08904985786419309,0.2649387786306807,0.0017204858666983005,0.08399838364656591,0.010221435718070339,0.013271108419350235,0.0924318110153758,0.029410271092606924,0.021279112595503625,0.005830312315708576
411,0.6922263405470405,0.022592481856704382,0.697840969192757,0.04713709920249372,0.06034538284508368,0.006840798955168334,0.006684641437922867,0.1310167063174938,0.010027508998625997,0.100230769662781,0.007947777103145133
906,0.17534737924328336,0.0317766298489865,0.011901044018031937,0.016082317068178465,0.417847104847147,0.7482394784456606,0.20704612528434993,0.018259119360721367,0.017529026852529515,0.024579675474292514,0.4350538194514157
378,0.9652655102757923,0.060604487734192025,0.16686180906869097,0.005249413796411508,0.009565219805881944,0.008530066478367803,0.0125849400256189,0.1378140069235398,0.12785206472221636,0.027007622142628803,0.018118285687264448
483,0.06493325703922162,0.02772736185223848,0.07435144150607673,0.003061089143693467,0.04966077228244457,0.012460797514717332,0.092207660604783,0.05952311718530006,0.9872940513368033,0.0051526554475163746,0.005877654205872673
175,0.00713863360717199,0.12911294504391846,0.003913275218561758,0.002853011722178303,0.8673796679523395,0.11296581427393446,0.46456435535525903,0.007327526561908047,0.013193962746971693,0.029993899677128195,0.0346297961130091
583,0.013356545083370128,0.42600623729699233,0.005436378018445456,0.15005064746724814,0.16175722830458567,0.3301968824090011,0.6464636215402026,0.016632354286883807,0.008747762309937113,0.015548401024284175,0.4920264526536629
858,0.0601025419769374,0.2196267727674052,0.05162349361509313,0.34463384914877865,0.7501344434604222,0.0639066663649979,0.10634251895445986,0.025374797372475395,0.4895492363902878,0.08445673660183212,0.034417116395345115
1448,0.3988631661436133,0.42590857188739495,0.14489742870776037,0.004255857624464331,0.7308811723668125,0.054491384064947114,0.11238669701192941,0.19437110075675262,0.04987473832412676,0.1921120914028411,0.1073994748505562
291,0.2685247106813913,0.10217435085642,0.04668833110924718,0.17954003218704498,0.01917738058431493,0.004515390976501077,0.004530112534063333,0.09491720715841852,0.9316390140874569,0.07507729904122307,0.005886097502305404
534,0.1825551949679216,0.8046807679745135,0.05305551336308045,0.003519331470133176,0.5193486701991747,0.024784529036620033,0.17090088462302774,0.07746574659731072,0.08974906796331325,0.04450357881294295,0.027465562883020482
188,0.0380359969405424,0.027177791609589923,0.007969536921508601,0.020651685775982226,0.584808795617053,0.7789822247463295,0.20003884515374573,0.012619598693006695,0.014703852589938508,0.013303403739893176,0.08911797439547499
1560,0.6285025293510201,0.12395887211084379,0.217132356066187,0.0803684706480715,0.05515691500565589,0.6421646084971573,0.2885739364043834,0.06424761770986404,0.01497505326004111,0.00606588596473656,0.18147128553568354
1162,0.8110710564292491,0.15060666070306836,0.5478626261811896,0.07607040975304766,0.0032318571336318763,0.014816751822979524,0.007328853347308511,0.10838844961296469,0.029261454676945943,0.017162369937359225,0.018938900727971046
1233,0.6990991753962589,0.44954146711699217,0.32718448193684313,0.4083624078241011,0.0034794539653017487,0.0036604278949940515,0.009608900187670898,0.14477414949196427,0.09926127525726886,0.06303908717398989,0.021427856280006163
807,0.01098225893146995,0.08298409539474416,0.012278533023948495,0.019922787776183993,0.665138852213338,0.01799514651105135,0.725835278950689,0.004205783550908229,0.011214856820720443,0.011750084561987654,0.15031118969400556
660,0.30135794780295755,0.08489963382735713,0.04042213033450329,0.008227739762607173,0.0707119053193198,0.0100004491697519,0.00873876942205059,0.04537637542527682,0.9436083991301397,0.0512495521935246,0.00386051361550898
832,0.40129139420822835,0.16282495375229347,0.28176178622760917,0.42060745626668156,0.007973030681456304,0.005995741916253681,0.6718853932351035,0.08721670688221585,0.30248755979454933,0.0043648689141043105,0.0741544689964004
736,0.16536848097072873,0.731695329917135,0.08954914161880163,0.4767733633706922,0.07056686279393307,0.008807927129067328,0.02016175140346441,0.04030240831675683,0.2532284854269856,0.36045468475103903,0.028337841539744953
95,0.004740552234696242,0.10800041589032444,0.004687187254302503,0.04124309890946995,0.12320834511282788,0.6645183108073067,0.6994780334164158,0.007333310466415078,0.16496130751618113,0.004157621432935909,0.11520753980731703
301,0.5575823425716989,0.8096048254027091,0.05999787086393599,0.009779791555593139,0.04726756314401601,0.0621872254910494,0.060337415871708974,0.035596195602052405,0.10365496865839359,0.03482271370222143,0.08354896021738675
767,0.03517062097077804,0.2545504489671783,0.027487061693544992,0.04120725899103629,0.05194591471470301,0.012796494281894055,0.9577990122514718,0.02886667467417877,0.04638225407228347,0.0032789433056459342,0.09097853338517574
993,0.7174309555427564,0.6378383489256063,0.026375094563807256,0.17427149461367364,0.04125762391137061,0.08344600780323422,0.14387060908865706,0.028419255233885873,0.02133834303262601,0.017283903718470103,0.12830811756433647
456,0.9352527263118164,0.038822250747127605,0.08571378984829166,0.004161947820714584,0.02396322629385613,0.010674148861681701,0.04886834829010606,0.019013489947379808,0.336078595149805,0.002935758193872296,0.005979336624450317
1139,0.6347109344912577,0.11822238161396997,0.1885409763955356,0.00489706701105973,0.08647517008552745,0.041756136167356156,0.07289733836962706,0.7218385897993882,0.0761950684330677,0.056210121926147626,0.05515477497821177
538,0.0533400987901989,0.22794665077198503,0.014728372969405705,0.024528450611949568,0.9357109175373207,0.09173693736701113,0.04534030433761817,0.02569317766385182,0.11296713792868848,0.210293476803665,0.026555570286798866
1321,0.054119636345404946,0.20226178384178756,0.014360304508204563,0.003194187514998318,0.9501472216701106,0.01935512715436067,0.2145152389617582,0.013056544925328626,0.00986927137685213,0.07754170911063235,0.02220519091165144
1417,0.0030397103532798903,0.09958626132294701,0.0032829008528081085,0.08000276576658487,0.17758271624769137,0.5140682282545906,0.30434270255195667,0.010640279748553976,0.7697597619355996,0.013816792149145338,0.049006747978738406
453,0.832905327604205,0.3026830661559095,0.30428974879172677,0.3441540326289419,0.0080186541969214,0.006463384991614092,0.007649262763662061,0.020113005390059974,0.04518670092926953,0.029446340233142958,0.011806102454627456
99,0.0746079739601843,0.5149351402680922,0.4510111881984707,0.22444205552887325,0.35647141393864346,0.02217338898488705,0.47711810515836306,0.03154221622216781,0.3409443195324689,0.02538471637540915,0.04901616787237449
1516,0.9087972710085939,0.36191478314406234,0.11951261971348902,0.009431555605841396,0.037969011014796036,0.027880858302284896,0.026588932659840955,0.0905263372105503,0.022351918653219255,0.11971146454454522,0.05274058494603184
241,0.7635194995328817,0.5120491904989023,0.1054156721960683,0.01906681887935941,0.017239341964740973,0.008686132188893782,0.33576508785176273,0.14349950075803206,0.020573525605690656,0.012212839272873952,0.09535315765673509
878,0.018351701573801577,0.6464290571626524,0.05090124695818769,0.046670082820788376,0.7044152585692844,0.03238712424946989,0.21697704759870365,0.013222045019178189,0.16043508579469,0.056754901617549286,0.059661343763477315
64,0.012810374999874025,0.03602035918925264,0.015547592878859595,0.362494591936392,0.028984091733982986,0.04976669894277876,0.005957688685213929,0.33046811996881864,0.8684459070357371,0.011205314255213917,0.003007391992909861
865,0.8418267194283066,0.5025551540954514,0.1097006830212291,0.01471247923740944,0.03602789491231827,0.027752174971318922,0.012970697894223657,0.1253184909285395,0.09065455250407314,0.015346219705015889,0.010976552244097678
1424,0.7314683462292058,0.2784279314009721,0.5656466737633178,0.005104036652611621,0.24167559341404202,0.0036720650076309896,0.037610564481408426,0.053416376713030234,0.030966036595513644,0.06130808085967732,0.006611972057594897
41,0.30400055085646654,0.6027377964386993,0.018619153851841586,0.015056341586832897,0.05100360084816353,0.13244845019998935,0.6983917125028232,0.007945738415186367,0.1600067334367311,0.006074417962575673,0.1005997818135024
1471,0.011735419949504585,0.10233052887013698,0.010825339495736205,0.03847101307171984,0.3544005066978848,0.26757517701752215,0.7301643466496345,0.009092855571778911,0.005712084230100342,0.013271074088376543,0.5071153113441568
231,0.4871039458836667,0.057643704485258095,0.1260310523038976,0.7149758151206558,0.001150623624745553,0.007193148053885406,0.00443534285680986,0.07312883405279197,0.4761286626896903,0.01246817431616988,0.0076278522680767475
382,0.9414699582499995,0.07835177118253919,0.024674177280787708,0.05896395412709398,0.014960596810266229,0.010438491443911254,0.008305352700997536,0.0653963172381818,0.3138323482913746,0.014250290764105925,0.00612391878039274
1458,0.15704297801469733,0.04280909704613729,0.1041040246896352,0.4212081691111209,0.009234363875770696,0.004242079680052252,0.002669537952275945,0.17429621334100154,0.8646780465418805,0.08411585700829274,0.0042128230478363305
676,0.6794999198148796,0.015675980695008997,0.6722901443976778,0.15982178582761714,0.005409865155765951,0.003492006803517852,0.00465721859631658,0.0299417284280835,0.24334513700137356,0.01804745521744447,0.0038545091212016996
1461,0.009901464033773138,0.47516417463217825,0.0273126424273707,0.20434567738467835,0.285402519928871,0.021074577048341786,0.795472654416477,0.010854051179148555,0.05113457267504177,0.007951196346099858,0.11893937647825158
384,0.22599103500002235,0.03655975998381297,0.011222948735550008,0.0011402805479314088,0.8950113064565997,0.35723347163146646,0.08537039326148191,0.05560517749296599,0.03302840712920941,0.046642693076753804,0.07181039609894632
1199,0.7650634925697198,0.03702301663122331,0.6138909834506975,0.020943585365992657,0.004755225202990307,0.005682226453354524,0.0038085562051350403,0.14530603631079614,0.12120719528922383,0.010692215653433298,0.004197431133359523
1058,0.6100762089141187,0.06923212935217989,0.40605163039390074,0.02998419196757955,0.0010227401200904112,0.0032286381215392477,0.004421869873615738,0.5282068803997838,0.4218334109889309,0.013845656518563468,0.00826395193208935
1353,0.19412267334400804,0.11345888949425081,0.01808977332079512,0.014251092319686454,0.13388741979886895,0.07152510828391362,0.01407202411095413,0.042092645778728614,0.9606123048245383,0.03183965220600094,0.01057714223394687
325,0.7946713661689626,0.16729783277295623,0.43631370754560056,0.0191103397034897,0.006558866041488431,0.002447550573491275,0.0018564542628173566,0.18962545683593449,0.31877442371403153,0.11010638363164342,0.004814561659948184
3,0.033327969105913936,0.021882256873575628,0.0034791716958760955,0.0034880375791215916,0.6005260597663133,0.5919362284132891,0.5124996304827028,0.004902263104507392,0.002886277592564019,0.010026828852987113,0.15677156622712882
584,0.71187033795535,0.6317787895341701,0.016214646854306094,0.011204480668395337,0.17863349331623102,0.038645760284141864,0.1210547019622347,0.04149272721845676,0.19737332544002567,0.057920359640325936,0.040217200509323495
671,0.0988585030517359,0.2975129872068288,0.027396329528063368,0.002077824680256553,0.7733637663741878,0.01330529452614291,0.5433941967056117,0.06375269441691127,0.039974054980941885,0.029928942854819035,0.02922791194989426
1414,0.7447293125870724,0.02726947719713372,0.1617607895692558,0.004319073516947943,0.010311618185572174,0.00885077881810522,0.005423249384054019,0.07771024171790035,0.6419019079729336,0.011817082360863039,0.0043309579799085405
1327,0.08828246654734671,0.3163450097917739,0.022436205146759567,0.02400138834363219,0.2042704219046214,0.029375654225411694,0.9158700636450551,0.06982421146733428,0.015893207326688433,0.007295788670701955,0.06681347207261411
1557,0.014395989541298983,0.8360230969360047,0.027307166199070584,0.2858968949091703,0.3754816185002143,0.019625614243505386,0.24559504572770838,0.01431565208187802,0.08842189816202953,0.050259473895010204,0.0783421935667502
893,0.7774094330080555,0.2568946488100654,0.07339894532241395,0.021620540943790522,0.014587382756638794,0.047770919159422866,0.5264725782757874,0.022865221366985777,0.013161958074641142,0.00588523330472157,0.20829291953580947
1251,0.11441845002775794,0.4484838431031974,0.033507908629017806,0.44393568798083055,0.0042231779363746755,0.0057877328625791594,0.026002273523889907,0.5528766566777683,0.5287650860296609,0.03787609990300284,0.011908896084114657
51,0.7376264774747453,0.041514604705005904,0.5880434128887396,0.005787407237592197,0.005637266687025591,0.006229458211311928,0.006774043327921989,0.32421193288698974,0.05287052583595065,0.01556367981684232,0.009370013541669721
1212,0.039802848316033465,0.5223967059495114,0.012488208570469587,0.004922501823379041,0.8358080559707624,0.05743514112037647,0.13962025178301424,0.016582590014000944,0.03755995630304148,0.044223154908933714,0.018113307077301532
1267,0.16335087168912713,0.5390499872504403,0.0523568548316554,0.004185382058525763,0.734770509413735,0.02023643507458608,0.05129446353745845,0.1622436592531693,0.18647521313758286,0.27493441167363825,0.019224169415747266
1378,0.644173234051894,0.020707353487469802,0.35925011682386293,0.04192279274564513,0.004140727631260228,0.006598275000932742,0.0011769633101177627,0.1772230080815977,0.6496099564929141,0.018075264261023898,0.002002400024006536
309,0.013299458036852015,0.04364612795605962,0.0060425774189352965,0.0020135565420738508,0.9495189748486077,0.2787050754150437,0.13150056711582314,0.008419663354413492,0.03211672161268613,0.011863224487467686,0.008902827288536096
1530,0.19402354635343094,0.16320503716890197,0.04098239925110322,0.035334768493557406,0.8576633920493711,0.03059461722808445,0.051351423593183926,0.05419905299024075,0.4351557369800588,0.03612789891655363,0.005301430790919253
500,0.2877388996677798,0.03395321219975273,0.01627882639275491,0.022469525010069883,0.253292529985575,0.6951461237743545,0.4419588097099567,0.007383346839017328,0.07158152771038581,0.013770330614180426,0.40890432341321997
1,0.012919080260435237,0.7022238721693407,0.009611198158556758,0.05294358093185313,0.5828619639596925,0.02751554879300635,0.3882851981046909,0.011526591751116803,0.0067980790404806035,0.07033521926448215,0.08627076005369215
40,0.8613281193254044,0.12178643465101982,0.35018967927083167,0.11668800399343796,0.020283179889429483,0.004594448132949571,0.002103429486130717,0.22133338158951654,0.14914028458923403,0.1879949988683819,0.004762646550669368
1572,0.8022311726506197,0.29641380976622117,0.07525792303483424,0.4421680500019108,0.11145861929316238,0.04095981436134647,0.21361567507116724,0.017423877991029093,0.005566926514261839,0.0311652100094996,0.07968324938225457
1037,0.7592358887000038,0.3105180719973161,0.10377497433468771,0.5138725753513743,0.0045350771044545156,0.040593819638628036,0.07948412812371855,0.1086097993923037,0.00555102624515475,0.019064642980341797,0.17924454944963597
648,0.5904805714172348,0.38320126793699705,0.01786034905098816,0.02005826261902112,0.12733164970150987,0.024500579812260698,0.035315092643331894,0.07974757419493295,0.6913784256278581,0.03392076069178103,0.013890746846148855
1306,0.6255140322507702,0.01609151810175461,0.4485779272943377,0.03728803584952621,0.00182653468546873,0.0030924955412231507,0.004458513441484801,0.13746627177818962,0.6220119966815306,0.005034796877079741,0.0025839616276387136
1511,0.012379406378616039,0.1855598097583317,0.015832829632817975,0.05451854283650782,0.15721369010421865,0.16610501246042078,0.9050497528185811,0.011824836382031445,0.01389479792933176,0.005957949231535932,0.30066741321820395
